PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,2004,2004,4,1,42,O,20881,.,.,.,0
AUS,1,2004,2004,4,1,33,O,21187,.,.,.,0
AUS,1,2004,2004,4,1,61,O,21383,.,.,.,1
AUS,1,2004,2004,5,1,47,O,20792,.,.,.,0
AUS,1,2004,2004,5,1,42,O,20452,.,.,.,0
AUS,1,2004,2004,5,1,33,O,20755,.,.,.,0
AUS,1,2004,2004,5,1,61,O,20943,.,.,.,1
AUS,1,2004,2004,6,1,47,O,19426,.,.,.,0
AUS,1,2004,2004,6,1,42,O,19136,.,.,.,0
AUS,1,2004,2004,6,1,33,O,19393,.,.,.,0
AUS,1,2004,2004,6,1,61,O,19580,.,.,.,1
AUS,1,2004,2004,7,1,47,O,22256,.,.,.,0
AUS,1,2004,2004,7,1,42,O,21903,.,.,.,0
AUS,1,2004,2004,7,1,33,O,22219,.,.,.,0
AUS,1,2004,2004,7,1,61,O,22392,.,.,.,1
AUS,1,2004,2004,8,1,47,O,21106,.,.,.,0
AUS,1,2004,2004,8,1,42,O,20800,.,.,.,0
AUS,1,2004,2004,8,1,33,O,21061,.,.,.,0
AUS,1,2004,2004,8,1,61,O,21265,.,.,.,1
AUS,1,2004,2004,9,1,47,O,21734,.,.,.,0
AUS,1,2004,2004,9,1,42,O,21408,.,.,.,0
AUS,1,2004,2004,9,1,33,O,21689,.,.,.,0
AUS,1,2004,2004,9,1,61,O,21870,.,.,.,1
AUS,1,2004,2004,10,1,47,O,21178,.,.,.,0
AUS,1,2004,2004,10,1,42,O,20874,.,.,.,0
AUS,1,2004,2004,10,1,33,O,21142,.,.,.,0
AUS,1,2004,2004,10,1,61,O,21319,.,.,.,1
AUS,1,2004,2004,11,1,47,O,20333,.,.,.,0
AUS,1,2004,2004,11,1,42,O,19985,.,.,.,0
AUS,1,2004,2004,11,1,33,O,20277,.,.,.,0
AUS,1,2004,2004,11,1,61,O,20462,.,.,.,1
AUS,1,2004,2004,12,1,47,O,20331,.,.,.,0
AUS,1,2004,2004,12,1,42,O,20000,.,.,.,0
AUS,1,2004,2004,12,1,33,O,20280,.,.,.,0
AUS,1,2004,2004,12,1,61,O,20455,.,.,.,1
AUS,1,2004,2004,TOT,1,42,O,248071,.,.,.,0
AUS,1,2004,2004,TOT,1,33,O,251622,.,.,.,0
AUS,1,2004,2004,TOT,1,61,O,253950,.,.,.,1
AUS,1,2005,2005,1,1,50,O,21262,.,.,.,0
AUS,1,2005,2005,1,1,47,O,21205,.,.,.,0
AUS,1,2005,2005,1,1,42,O,20954,.,.,.,0
AUS,1,2005,2005,1,1,33,O,21166,.,.,.,0
AUS,1,2005,2005,1,1,61,O,21343,.,.,.,1
AUS,1,2005,2005,2,1,50,O,20348,.,.,.,0
AUS,1,2005,2005,2,1,47,O,20292,.,.,.,0
AUS,1,2005,2005,2,1,42,O,20010,.,.,.,0
AUS,1,2005,2005,2,1,33,O,20260,.,.,.,0
AUS,1,2005,2005,2,1,61,O,20423,.,.,.,1
AUS,1,2005,2005,3,1,50,O,23391,.,.,.,0
AUS,1,2005,2005,3,1,47,O,23331,.,.,.,0
AUS,1,2005,2005,3,1,42,O,23026,.,.,.,0
AUS,1,2005,2005,3,1,33,O,23284,.,.,.,0
AUS,1,2005,2005,3,1,61,O,23479,.,.,.,1
AUS,1,2005,2005,4,1,50,O,22445,.,.,.,0
AUS,1,2005,2005,4,1,47,O,22393,.,.,.,0
AUS,1,2005,2005,4,1,42,O,22091,.,.,.,0
AUS,1,2005,2005,4,1,33,O,22354,.,.,.,0
AUS,1,2005,2005,4,1,61,O,22555,.,.,.,1
AUS,1,2005,2005,5,1,50,O,22644,.,.,.,0
AUS,1,2005,2005,5,1,47,O,22598,.,.,.,0
AUS,1,2005,2005,5,1,42,O,22271,.,.,.,0
AUS,1,2005,2005,5,1,33,O,22555,.,.,.,0
AUS,1,2005,2005,5,1,61,O,22744,.,.,.,1
AUS,1,2005,2005,6,1,50,O,22140,.,.,.,0
AUS,1,2005,2005,6,1,47,O,22097,.,.,.,0
AUS,1,2005,2005,6,1,42,O,21830,.,.,.,0
AUS,1,2005,2005,6,1,33,O,22064,.,.,.,0
AUS,1,2005,2005,6,1,61,O,22220,.,.,.,1
AUS,1,2005,2005,7,1,50,O,22518,.,.,.,0
AUS,1,2005,2005,7,1,47,O,22473,.,.,.,0
AUS,1,2005,2005,7,1,42,O,22115,.,.,.,0
AUS,1,2005,2005,7,1,33,O,22422,.,.,.,0
AUS,1,2005,2005,7,1,61,O,22619,.,.,.,1
AUS,1,2005,2005,8,1,50,O,22825,.,.,.,0
AUS,1,2005,2005,8,1,47,O,22781,.,.,.,0
AUS,1,2005,2005,8,1,42,O,22442,.,.,.,0
AUS,1,2005,2005,8,1,33,O,22728,.,.,.,0
AUS,1,2005,2005,8,1,61,O,22939,.,.,.,1
AUS,1,2005,2005,9,1,50,O,23294,.,.,.,0
AUS,1,2005,2005,9,1,47,O,23250,.,.,.,0
AUS,1,2005,2005,9,1,42,O,22887,.,.,.,0
AUS,1,2005,2005,9,1,33,O,23203,.,.,.,0
AUS,1,2005,2005,9,1,61,O,23385,.,.,.,1
AUS,1,2005,2005,10,1,50,O,22998,.,.,.,0
AUS,1,2005,2005,10,1,47,O,22939,.,.,.,0
AUS,1,2005,2005,10,1,42,O,22587,.,.,.,0
AUS,1,2005,2005,10,1,33,O,22891,.,.,.,0
AUS,1,2005,2005,10,1,61,O,23099,.,.,.,1
AUS,1,2005,2005,11,1,50,O,21509,.,.,.,0
AUS,1,2005,2005,11,1,47,O,21467,.,.,.,0
AUS,1,2005,2005,11,1,42,O,21096,.,.,.,0
AUS,1,2005,2005,11,1,33,O,21421,.,.,.,0
AUS,1,2005,2005,11,1,61,O,21599,.,.,.,1
AUS,1,2005,2005,12,1,50,O,22041,.,.,.,0
AUS,1,2005,2005,12,1,47,O,21987,.,.,.,0
AUS,1,2005,2005,12,1,42,O,21571,.,.,.,0
AUS,1,2005,2005,12,1,33,O,21925,.,.,.,0
AUS,1,2005,2005,12,1,61,O,22143,.,.,.,1
AUS,1,2005,2005,TOT,1,42,O,262880,.,.,.,0
AUS,1,2005,2005,TOT,1,33,O,266273,.,.,.,0
AUS,1,2005,2005,TOT,1,61,O,268548,.,.,.,1
AUS,1,2006,2006,1,1,50,O,22395,.,.,.,0
AUS,1,2006,2006,1,1,47,O,22341,.,.,.,0
AUS,1,2006,2006,1,1,42,O,21937,.,.,.,0
AUS,1,2006,2006,1,1,33,O,22281,.,.,.,0
AUS,1,2006,2006,1,1,55,O,22422,.,.,.,0
AUS,1,2006,2006,1,1,61,O,22494,.,.,.,1
AUS,1,2006,2006,2,1,50,O,20767,.,.,.,0
AUS,1,2006,2006,2,1,47,O,20718,.,.,.,0
AUS,1,2006,2006,2,1,42,O,20302,.,.,.,0
AUS,1,2006,2006,2,1,33,O,20676,.,.,.,0
AUS,1,2006,2006,2,1,55,O,20812,.,.,.,0
AUS,1,2006,2006,2,1,61,O,20872,.,.,.,1
AUS,1,2006,2006,3,1,50,O,22855,.,.,.,0
AUS,1,2006,2006,3,1,47,O,22790,.,.,.,0
AUS,1,2006,2006,3,1,42,O,22351,.,.,.,0
AUS,1,2006,2006,3,1,33,O,22734,.,.,.,0
AUS,1,2006,2006,3,1,55,O,22890,.,.,.,0
AUS,1,2006,2006,3,1,61,O,22962,.,.,.,1
AUS,1,2006,2006,4,1,50,O,22164,.,.,.,0
AUS,1,2006,2006,4,1,47,O,22113,.,.,.,0
AUS,1,2006,2006,4,1,42,O,21654,.,.,.,0
AUS,1,2006,2006,4,1,33,O,22052,.,.,.,0
AUS,1,2006,2006,4,1,55,O,22193,.,.,.,0
AUS,1,2006,2006,4,1,61,O,22269,.,.,.,1
AUS,1,2006,2006,5,1,50,O,23068,.,.,.,0
AUS,1,2006,2006,5,1,47,O,23008,.,.,.,0
AUS,1,2006,2006,5,1,42,O,22513,.,.,.,0
AUS,1,2006,2006,5,1,33,O,22957,.,.,.,0
AUS,1,2006,2006,5,1,55,O,23088,.,.,.,0
AUS,1,2006,2006,5,1,61,O,23174,.,.,.,1
AUS,1,2006,2006,6,1,50,O,22204,.,.,.,0
AUS,1,2006,2006,6,1,47,O,22148,.,.,.,0
AUS,1,2006,2006,6,1,42,O,21723,.,.,.,0
AUS,1,2006,2006,6,1,33,O,22103,.,.,.,0
AUS,1,2006,2006,6,1,55,O,22231,.,.,.,0
AUS,1,2006,2006,6,1,61,O,22291,.,.,.,1
AUS,1,2006,2006,7,1,50,O,23794,.,.,.,0
AUS,1,2006,2006,7,1,47,O,23755,.,.,.,0
AUS,1,2006,2006,7,1,42,O,23237,.,.,.,0
AUS,1,2006,2006,7,1,33,O,23699,.,.,.,0
AUS,1,2006,2006,7,1,55,O,23824,.,.,.,0
AUS,1,2006,2006,7,1,61,O,23909,.,.,.,1
AUS,1,2006,2006,8,1,50,O,24024,.,.,.,0
AUS,1,2006,2006,8,1,47,O,23983,.,.,.,0
AUS,1,2006,2006,8,1,42,O,23428,.,.,.,0
AUS,1,2006,2006,8,1,33,O,23932,.,.,.,0
AUS,1,2006,2006,8,1,55,O,24043,.,.,.,0
AUS,1,2006,2006,8,1,61,O,24122,.,.,.,1
AUS,1,2006,2006,9,1,50,O,24243,.,.,.,0
AUS,1,2006,2006,9,1,47,O,24181,.,.,.,0
AUS,1,2006,2006,9,1,42,O,23577,.,.,.,0
AUS,1,2006,2006,9,1,33,O,24106,.,.,.,0
AUS,1,2006,2006,9,1,55,O,24273,.,.,.,0
AUS,1,2006,2006,9,1,61,O,24364,.,.,.,1
AUS,1,2006,2006,10,1,50,O,24007,.,.,.,0
AUS,1,2006,2006,10,1,47,O,23952,.,.,.,0
AUS,1,2006,2006,10,1,42,O,23237,.,.,.,0
AUS,1,2006,2006,10,1,33,O,23897,.,.,.,0
AUS,1,2006,2006,10,1,55,O,24036,.,.,.,0
AUS,1,2006,2006,10,1,61,O,24126,.,.,.,1
AUS,1,2006,2006,11,1,50,O,22668,.,.,.,0
AUS,1,2006,2006,11,1,47,O,22614,.,.,.,0
AUS,1,2006,2006,11,1,42,O,21767,.,.,.,0
AUS,1,2006,2006,11,1,33,O,22560,.,.,.,0
AUS,1,2006,2006,11,1,55,O,22690,.,.,.,0
AUS,1,2006,2006,11,1,61,O,22779,.,.,.,1
AUS,1,2006,2006,12,1,50,O,22444,.,.,.,0
AUS,1,2006,2006,12,1,47,O,22384,.,.,.,0
AUS,1,2006,2006,12,1,42,O,21519,.,.,.,0
AUS,1,2006,2006,12,1,33,O,22328,.,.,.,0
AUS,1,2006,2006,12,1,55,O,22471,.,.,.,0
AUS,1,2006,2006,12,1,61,O,22568,.,.,.,1
AUS,1,2006,2006,TOT,1,42,O,267245,.,.,.,0
AUS,1,2006,2006,TOT,1,33,O,273325,.,.,.,0
AUS,1,2006,2006,TOT,1,61,O,275930,.,.,.,1
AUS,1,2007,2007,1,1,50,O,24289,.,.,.,0
AUS,1,2007,2007,1,1,47,O,24240,.,.,.,0
AUS,1,2007,2007,1,1,42,O,23498,.,.,.,0
AUS,1,2007,2007,1,1,33,O,24175,.,.,.,0
AUS,1,2007,2007,1,1,55,O,24315,.,.,.,0
AUS,1,2007,2007,1,1,61,O,24380,.,.,.,1
AUS,1,2007,2007,2,1,50,O,22484,.,.,.,0
AUS,1,2007,2007,2,1,47,O,22430,.,.,.,0
AUS,1,2007,2007,2,1,42,O,21702,.,.,.,0
AUS,1,2007,2007,2,1,33,O,22361,.,.,.,0
AUS,1,2007,2007,2,1,55,O,22518,.,.,.,0
AUS,1,2007,2007,2,1,61,O,22620,.,.,.,1
AUS,1,2007,2007,3,1,50,O,25272,.,.,.,0
AUS,1,2007,2007,3,1,47,O,25215,.,.,.,0
AUS,1,2007,2007,3,1,42,O,24331,.,.,.,0
AUS,1,2007,2007,3,1,33,O,25139,.,.,.,0
AUS,1,2007,2007,3,1,55,O,25299,.,.,.,0
AUS,1,2007,2007,3,1,61,O,25382,.,.,.,1
AUS,1,2007,2007,4,1,50,O,23275,.,.,.,0
AUS,1,2007,2007,4,1,47,O,23225,.,.,.,0
AUS,1,2007,2007,4,1,42,O,22456,.,.,.,0
AUS,1,2007,2007,4,1,33,O,23143,.,.,.,0
AUS,1,2007,2007,4,1,55,O,23302,.,.,.,0
AUS,1,2007,2007,4,1,61,O,23383,.,.,.,1
AUS,1,2007,2007,5,1,50,O,24656,.,.,.,0
AUS,1,2007,2007,5,1,47,O,24592,.,.,.,0
AUS,1,2007,2007,5,1,42,O,23719,.,.,.,0
AUS,1,2007,2007,5,1,33,O,24497,.,.,.,0
AUS,1,2007,2007,5,1,55,O,24680,.,.,.,0
AUS,1,2007,2007,5,1,61,O,24770,.,.,.,1
AUS,1,2007,2007,6,1,50,O,23626,.,.,.,0
AUS,1,2007,2007,6,1,47,O,23575,.,.,.,0
AUS,1,2007,2007,6,1,42,O,22762,.,.,.,0
AUS,1,2007,2007,6,1,33,O,23479,.,.,.,0
AUS,1,2007,2007,6,1,55,O,23650,.,.,.,0
AUS,1,2007,2007,6,1,61,O,23727,.,.,.,1
AUS,1,2007,2007,7,1,50,O,24830,.,.,.,0
AUS,1,2007,2007,7,1,47,O,24802,.,.,.,0
AUS,1,2007,2007,7,1,42,O,24350,.,.,.,0
AUS,1,2007,2007,7,1,33,O,24729,.,.,.,0
AUS,1,2007,2007,7,1,55,O,24847,.,.,.,0
AUS,1,2007,2007,7,1,61,O,24897,.,.,.,1
AUS,1,2007,2007,8,1,50,O,25175,.,.,.,0
AUS,1,2007,2007,8,1,47,O,25149,.,.,.,0
AUS,1,2007,2007,8,1,42,O,24722,.,.,.,0
AUS,1,2007,2007,8,1,33,O,25085,.,.,.,0
AUS,1,2007,2007,8,1,55,O,25186,.,.,.,0
AUS,1,2007,2007,8,1,61,O,25225,.,.,.,1
AUS,1,2007,2007,9,1,50,O,24438,.,.,.,0
AUS,1,2007,2007,9,1,47,O,24406,.,.,.,0
AUS,1,2007,2007,9,1,42,O,23972,.,.,.,0
AUS,1,2007,2007,9,1,33,O,24331,.,.,.,0
AUS,1,2007,2007,9,1,55,O,24452,.,.,.,0
AUS,1,2007,2007,9,1,61,O,24495,.,.,.,1
AUS,1,2007,2007,10,1,50,O,25125,.,.,.,0
AUS,1,2007,2007,10,1,47,O,25097,.,.,.,0
AUS,1,2007,2007,10,1,42,O,24701,.,.,.,0
AUS,1,2007,2007,10,1,33,O,25030,.,.,.,0
AUS,1,2007,2007,10,1,55,O,25132,.,.,.,0
AUS,1,2007,2007,10,1,61,O,25178,.,.,.,1
AUS,1,2007,2007,11,1,50,O,23317,.,.,.,0
AUS,1,2007,2007,11,1,47,O,23286,.,.,.,0
AUS,1,2007,2007,11,1,42,O,22903,.,.,.,0
AUS,1,2007,2007,11,1,33,O,23214,.,.,.,0
AUS,1,2007,2007,11,1,55,O,23336,.,.,.,0
AUS,1,2007,2007,11,1,61,O,23371,.,.,.,1
AUS,1,2007,2007,12,1,50,O,22979,.,.,.,0
AUS,1,2007,2007,12,1,47,O,22950,.,.,.,0
AUS,1,2007,2007,12,1,42,O,22571,.,.,.,0
AUS,1,2007,2007,12,1,33,O,22875,.,.,.,0
AUS,1,2007,2007,12,1,55,O,22998,.,.,.,0
AUS,1,2007,2007,12,1,61,O,23046,.,.,.,1
AUS,1,2007,2007,TOT,1,42,O,281687,.,.,.,0
AUS,1,2007,2007,TOT,1,33,O,288058,.,.,.,0
AUS,1,2007,2007,TOT,1,61,O,290474,.,.,.,1
AUS,1,2008,2008,1,1,50,O,24648,.,.,.,0
AUS,1,2008,2008,1,1,47,O,24610,.,.,.,0
AUS,1,2008,2008,1,1,42,O,24250,.,.,.,0
AUS,1,2008,2008,1,1,33,O,24533,.,.,.,0
AUS,1,2008,2008,1,1,55,O,24669,.,.,.,0
AUS,1,2008,2008,1,1,61,O,24718,.,.,.,1
AUS,1,2008,2008,2,1,50,O,23280,.,.,.,0
AUS,1,2008,2008,2,1,47,O,23251,.,.,.,0
AUS,1,2008,2008,2,1,42,O,22913,.,.,.,0
AUS,1,2008,2008,2,1,33,O,23176,.,.,.,0
AUS,1,2008,2008,2,1,55,O,23299,.,.,.,0
AUS,1,2008,2008,2,1,61,O,23340,.,.,.,1
AUS,1,2008,2008,3,1,50,O,24944,.,.,.,0
AUS,1,2008,2008,3,1,47,O,24906,.,.,.,0
AUS,1,2008,2008,3,1,42,O,24573,.,.,.,0
AUS,1,2008,2008,3,1,33,O,24831,.,.,.,0
AUS,1,2008,2008,3,1,55,O,24966,.,.,.,0
AUS,1,2008,2008,3,1,61,O,25010,.,.,.,1
AUS,1,2008,2008,4,1,50,O,23953,.,.,.,0
AUS,1,2008,2008,4,1,47,O,23913,.,.,.,0
AUS,1,2008,2008,4,1,42,O,23541,.,.,.,0
AUS,1,2008,2008,4,1,33,O,23832,.,.,.,0
AUS,1,2008,2008,4,1,55,O,23968,.,.,.,0
AUS,1,2008,2008,4,1,61,O,24018,.,.,.,1
AUS,1,2008,2008,5,1,50,O,24330,.,.,.,0
AUS,1,2008,2008,5,1,47,O,24290,.,.,.,0
AUS,1,2008,2008,5,1,42,O,23883,.,.,.,0
AUS,1,2008,2008,5,1,33,O,24185,.,.,.,0
AUS,1,2008,2008,5,1,55,O,24616,.,.,.,0
AUS,1,2008,2008,5,1,61,O,24387,.,.,.,1
AUS,1,2008,2008,6,1,50,O,23358,.,.,.,0
AUS,1,2008,2008,6,1,47,O,23321,.,.,.,0
AUS,1,2008,2008,6,1,42,O,22951,.,.,.,0
AUS,1,2008,2008,6,1,33,O,23248,.,.,.,0
AUS,1,2008,2008,6,1,55,O,23371,.,.,.,0
AUS,1,2008,2008,6,1,61,O,23411,.,.,.,1
AUS,1,2008,2008,7,1,50,O,25504,.,.,.,0
AUS,1,2008,2008,7,1,47,O,25463,.,.,.,0
AUS,1,2008,2008,7,1,42,O,25079,.,.,.,0
AUS,1,2008,2008,7,1,33,O,25350,.,.,.,0
AUS,1,2008,2008,7,1,55,O,25519,.,.,.,0
AUS,1,2008,2008,7,1,61,O,25559,.,.,.,1
AUS,1,2008,2008,8,1,50,O,24915,.,.,.,0
AUS,1,2008,2008,8,1,47,O,24886,.,.,.,0
AUS,1,2008,2008,8,1,42,O,24494,.,.,.,0
AUS,1,2008,2008,8,1,33,O,24780,.,.,.,0
AUS,1,2008,2008,8,1,55,O,24926,.,.,.,0
AUS,1,2008,2008,8,1,61,O,24964,.,.,.,1
AUS,1,2008,2008,9,1,50,O,24896,.,.,.,0
AUS,1,2008,2008,9,1,47,O,24869,.,.,.,0
AUS,1,2008,2008,9,1,42,O,24496,.,.,.,0
AUS,1,2008,2008,9,1,33,O,24755,.,.,.,0
AUS,1,2008,2008,9,1,55,O,24909,.,.,.,0
AUS,1,2008,2008,9,1,61,O,24942,.,.,.,1
AUS,1,2008,2008,10,1,50,O,25402,.,.,.,0
AUS,1,2008,2008,10,1,47,O,25368,.,.,.,0
AUS,1,2008,2008,10,1,42,O,24972,.,.,.,0
AUS,1,2008,2008,10,1,33,O,25264,.,.,.,0
AUS,1,2008,2008,10,1,55,O,25417,.,.,.,0
AUS,1,2008,2008,10,1,61,O,25455,.,.,.,1
AUS,1,2008,2008,11,1,50,O,22901,.,.,.,0
AUS,1,2008,2008,11,1,47,O,22864,.,.,.,0
AUS,1,2008,2008,11,1,42,O,22443,.,.,.,0
AUS,1,2008,2008,11,1,33,O,22740,.,.,.,0
AUS,1,2008,2008,11,1,55,O,22915,.,.,.,0
AUS,1,2008,2008,11,1,61,O,22947,.,.,.,1
AUS,1,2008,2008,12,1,50,O,24959,.,.,.,0
AUS,1,2008,2008,12,1,47,O,24918,.,.,.,0
AUS,1,2008,2008,12,1,42,O,24514,.,.,.,0
AUS,1,2008,2008,12,1,33,O,24788,.,.,.,0
AUS,1,2008,2008,12,1,55,O,24978,.,.,.,0
AUS,1,2008,2008,12,1,61,O,25029,.,.,.,1
AUS,1,2008,2008,TOT,1,42,O,288109,.,.,.,0
AUS,1,2008,2008,TOT,1,33,O,291482,.,.,.,0
AUS,1,2008,2008,TOT,1,61,O,293780,.,.,.,1
AUS,1,2009,2009,1,1,50,O,24030,.,.,.,0
AUS,1,2009,2009,1,1,47,O,23985,.,.,.,0
AUS,1,2009,2009,1,1,42,O,23559,.,.,.,0
AUS,1,2009,2009,1,1,33,O,23875,.,.,.,0
AUS,1,2009,2009,1,1,55,O,24049,.,.,.,0
AUS,1,2009,2009,1,1,61,O,24103,.,.,.,1
AUS,1,2009,2009,2,1,50,O,23345,.,.,.,0
AUS,1,2009,2009,2,1,47,O,23307,.,.,.,0
AUS,1,2009,2009,2,1,42,O,22882,.,.,.,0
AUS,1,2009,2009,2,1,33,O,23183,.,.,.,0
AUS,1,2009,2009,2,1,55,O,23359,.,.,.,0
AUS,1,2009,2009,2,1,61,O,23396,.,.,.,1
AUS,1,2009,2009,3,1,50,O,25244,.,.,.,0
AUS,1,2009,2009,3,1,47,O,25203,.,.,.,0
AUS,1,2009,2009,3,1,42,O,24742,.,.,.,0
AUS,1,2009,2009,3,1,33,O,25063,.,.,.,0
AUS,1,2009,2009,3,1,55,O,25267,.,.,.,0
AUS,1,2009,2009,3,1,61,O,25309,.,.,.,1
AUS,1,2009,2009,4,1,50,O,24730,.,.,.,0
AUS,1,2009,2009,4,1,47,O,24686,.,.,.,0
AUS,1,2009,2009,4,1,42,O,24253,.,.,.,0
AUS,1,2009,2009,4,1,33,O,24573,.,.,.,0
AUS,1,2009,2009,4,1,55,O,24755,.,.,.,0
AUS,1,2009,2009,4,1,61,O,24793,.,.,.,1
AUS,1,2009,2009,5,1,50,O,24532,.,.,.,0
AUS,1,2009,2009,5,1,47,O,24463,.,.,.,0
AUS,1,2009,2009,5,1,42,O,24049,.,.,.,0
AUS,1,2009,2009,5,1,33,O,24340,.,.,.,0
AUS,1,2009,2009,5,1,55,O,24556,.,.,.,0
AUS,1,2009,2009,5,1,61,O,24598,.,.,.,1
AUS,1,2009,2009,6,1,50,O,24284,.,.,.,0
AUS,1,2009,2009,6,1,47,O,24239,.,.,.,0
AUS,1,2009,2009,6,1,42,O,23845,.,.,.,0
AUS,1,2009,2009,6,1,33,O,24116,.,.,.,0
AUS,1,2009,2009,6,1,55,O,24303,.,.,.,0
AUS,1,2009,2009,6,1,61,O,24335,.,.,.,1
AUS,1,2009,2009,7,1,50,O,25429,.,.,.,0
AUS,1,2009,2009,7,1,47,O,25352,.,.,.,0
AUS,1,2009,2009,7,1,42,O,24934,.,.,.,0
AUS,1,2009,2009,7,1,33,O,25242,.,.,.,0
AUS,1,2009,2009,7,1,55,O,25441,.,.,.,0
AUS,1,2009,2009,7,1,61,O,25487,.,.,.,1
AUS,1,2009,2009,8,1,50,O,24335,.,.,.,0
AUS,1,2009,2009,8,1,47,O,24264,.,.,.,0
AUS,1,2009,2009,8,1,42,O,23843,.,.,.,0
AUS,1,2009,2009,8,1,33,O,24144,.,.,.,0
AUS,1,2009,2009,8,1,55,O,24351,.,.,.,0
AUS,1,2009,2009,8,1,61,O,24387,.,.,.,1
AUS,1,2009,2009,9,1,50,O,25342,.,.,.,0
AUS,1,2009,2009,9,1,47,O,25268,.,.,.,0
AUS,1,2009,2009,9,1,42,O,24880,.,.,.,0
AUS,1,2009,2009,9,1,33,O,25156,.,.,.,0
AUS,1,2009,2009,9,1,55,O,25363,.,.,.,0
AUS,1,2009,2009,9,1,61,O,25408,.,.,.,1
AUS,1,2009,2009,10,1,50,O,25829,.,.,.,0
AUS,1,2009,2009,10,1,47,O,25755,.,.,.,0
AUS,1,2009,2009,10,1,42,O,25267,.,.,.,0
AUS,1,2009,2009,10,1,33,O,25629,.,.,.,0
AUS,1,2009,2009,10,1,55,O,25848,.,.,.,0
AUS,1,2009,2009,10,1,61,O,25884,.,.,.,1
AUS,1,2009,2009,11,1,50,O,23758,.,.,.,0
AUS,1,2009,2009,11,1,47,O,23689,.,.,.,0
AUS,1,2009,2009,11,1,42,O,23225,.,.,.,0
AUS,1,2009,2009,11,1,33,O,23575,.,.,.,0
AUS,1,2009,2009,11,1,55,O,23772,.,.,.,0
AUS,1,2009,2009,11,1,61,O,23810,.,.,.,1
AUS,1,2009,2009,12,1,50,O,24596,.,.,.,0
AUS,1,2009,2009,12,1,47,O,24508,.,.,.,0
AUS,1,2009,2009,12,1,42,O,24018,.,.,.,0
AUS,1,2009,2009,12,1,33,O,24363,.,.,.,0
AUS,1,2009,2009,12,1,55,O,24615,.,.,.,0
AUS,1,2009,2009,12,1,61,O,24659,.,.,.,1
AUS,1,2009,2009,TOT,1,42,O,289497,.,.,.,0
AUS,1,2009,2009,TOT,1,33,O,293259,.,.,.,0
AUS,1,2009,2009,TOT,1,61,O,296169,.,.,.,1
AUS,1,2010,2010,1,1,50,O,24763,.,.,.,0
AUS,1,2010,2010,1,1,47,O,24673,.,.,.,0
AUS,1,2010,2010,1,1,42,O,24149,.,.,.,0
AUS,1,2010,2010,1,1,33,O,24520,.,.,.,0
AUS,1,2010,2010,1,1,55,O,24789,.,.,.,0
AUS,1,2010,2010,1,1,61,O,24839,.,.,.,1
AUS,1,2010,2010,2,1,50,O,23353,.,.,.,0
AUS,1,2010,2010,2,1,47,O,23267,.,.,.,0
AUS,1,2010,2010,2,1,42,O,22757,.,.,.,0
AUS,1,2010,2010,2,1,33,O,23125,.,.,.,0
AUS,1,2010,2010,2,1,55,O,23364,.,.,.,0
AUS,1,2010,2010,2,1,61,O,23406,.,.,.,1
AUS,1,2010,2010,3,1,50,O,26608,.,.,.,0
AUS,1,2010,2010,3,1,47,O,26497,.,.,.,0
AUS,1,2010,2010,3,1,42,O,25933,.,.,.,0
AUS,1,2010,2010,3,1,33,O,26345,.,.,.,0
AUS,1,2010,2010,3,1,55,O,26623,.,.,.,0
AUS,1,2010,2010,3,1,61,O,26665,.,.,.,1
AUS,1,2010,2010,4,1,50,O,24561,.,.,.,0
AUS,1,2010,2010,4,1,47,O,24461,.,.,.,0
AUS,1,2010,2010,4,1,42,O,23912,.,.,.,0
AUS,1,2010,2010,4,1,33,O,24315,.,.,.,0
AUS,1,2010,2010,4,1,55,O,24580,.,.,.,0
AUS,1,2010,2010,4,1,61,O,24637,.,.,.,1
AUS,1,2010,2010,5,1,50,O,25318,.,.,.,0
AUS,1,2010,2010,5,1,47,O,25199,.,.,.,0
AUS,1,2010,2010,5,1,42,O,24597,.,.,.,0
AUS,1,2010,2010,5,1,33,O,25044,.,.,.,0
AUS,1,2010,2010,5,1,55,O,25640,.,.,.,0
AUS,1,2010,2010,5,1,61,O,25377,.,.,.,1
AUS,1,2010,2010,6,1,50,O,24957,.,.,.,0
AUS,1,2010,2010,6,1,47,O,24831,.,.,.,0
AUS,1,2010,2010,6,1,42,O,24149,.,.,.,0
AUS,1,2010,2010,6,1,33,O,24664,.,.,.,0
AUS,1,2010,2010,6,1,55,O,24992,.,.,.,0
AUS,1,2010,2010,6,1,61,O,25034,.,.,.,1
AUS,1,2010,2010,7,1,50,O,25214,.,.,.,0
AUS,1,2010,2010,7,1,47,O,25079,.,.,.,0
AUS,1,2010,2010,7,1,42,O,24401,.,.,.,0
AUS,1,2010,2010,7,1,33,O,24943,.,.,.,0
AUS,1,2010,2010,7,1,55,O,25233,.,.,.,0
AUS,1,2010,2010,7,1,61,O,25274,.,.,.,1
AUS,1,2010,2010,8,1,50,O,24864,.,.,.,0
AUS,1,2010,2010,8,1,47,O,24748,.,.,.,0
AUS,1,2010,2010,8,1,42,O,23934,.,.,.,0
AUS,1,2010,2010,8,1,33,O,24585,.,.,.,0
AUS,1,2010,2010,8,1,55,O,24883,.,.,.,0
